app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-24,16,2.4,36.0,16.8122,0.3008,0.3851,0.3999,0.4567,0.4748,0.4938,0.5112,0.5394,0.5935,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-25,31,2.4,69.6,26.0599,0.3124,0.3807,0.4099,0.4372,0.4647,0.4835,0.5091,0.5091,0.5245,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-26,24,2.4,48.0,16.4756,0.2077,0.2305,0.2601,0.2696,0.3177,0.3416,0.386,0.4139,0.4579,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-27,16,2.4,36.0,15.9944,0.1749,0.2391,0.2448,0.2514,0.2776,0.2874,0.2909,0.3349,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-28,7,2.4,16.8,10.6414,0.1057,0.1057,0.1057,0.1057,0.1057,0.1057,0.1057,0.1057,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-29,8,2.4,16.8,9.3126,0.2628,0.2628,0.2937,0.2937,0.3051,0.3051,0.3259,0.3356,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-30,5,2.4,12.0,7.2495,0.1,0.1,0.1,0.1,0.1084,0.1287,0.1348,0.1396,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-08-31,11,2.4,26.4,9.7248,0.1801,0.1971,0.2067,0.2208,0.2222,0.2222,0.2222,0.2222,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-01,11,2.4,26.4,7.5925,0.2114,0.2663,0.2974,0.3175,0.3285,0.3795,0.3816,0.3816,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-02,7,2.4,16.8,8.2843,0.1345,0.2487,0.336,0.336,0.3457,0.3457,0.3457,0.3457,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-03,4,2.4,9.6,7.5661,0.1616,0.1616,0.1616,0.1616,0.1616,0.1616,0.1616,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-04,7,2.4,16.8,12.9043,0.4939,0.5046,0.5319,0.6009,0.6521,0.6901,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-05,2,2.4,4.8,2.9132,0.0891,0.0891,0.0891,0.0891,0.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-06,9,2.4,21.6,3.9977,0.2153,0.3011,0.3069,0.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-07,11,2.4,16.8,8.7413,0.1634,0.187,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,WUpaY0xnb1A3QWNh,2025-09-08,12,2.4,26.4,6.612,0.1576,0.1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-22,2,2.4,4.8,1.5537,0.8238,1.4483,1.7256,2.1489,2.4284,2.608,2.8509,3.106,3.106,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-23,41,2.4,91.2,20.459,0.3361,0.4846,0.5088,0.5442,0.5699,0.6104,0.6456,0.6607,0.8601,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-24,50,2.4,108.0,45.7606,0.3239,0.3757,0.4118,0.4521,0.4836,0.4984,0.5183,0.5466,0.6868,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-25,57,2.4,122.4,56.4692,0.2788,0.3382,0.4021,0.4527,0.4765,0.5057,0.5314,0.5399,0.6014,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-26,58,2.4,127.2,58.2685,0.382,0.4311,0.4484,0.4971,0.5277,0.565,0.5851,0.5985,0.6285,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-27,57,2.4,127.2,53.6408,0.2704,0.3168,0.3894,0.3976,0.4001,0.4024,0.4272,0.4526,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-28,46,2.4,105.6,56.1374,0.3315,0.4312,0.4804,0.5148,0.5604,0.6194,0.6527,0.6936,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-29,44,2.4,100.8,57.7691,0.2587,0.2951,0.3102,0.3208,0.3298,0.3375,0.3398,0.374,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-30,37,2.4,81.6,48.9655,0.2174,0.2532,0.3108,0.3239,0.3326,0.3529,0.3693,0.3983,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-08-31,47,2.4,105.6,45.3592,0.2605,0.3388,0.3767,0.4289,0.4884,0.5102,0.5255,0.5496,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-01,25,2.4,55.2,39.6287,0.3183,0.3428,0.3522,0.3597,0.378,0.3918,0.3944,0.3967,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-02,15,2.4,28.8,38.9533,0.1936,0.24,0.2663,0.2738,0.2986,0.3021,0.312,0.312,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-03,23,2.4,52.8,35.5334,0.2184,0.283,0.3361,0.6062,0.6484,0.6545,0.6545,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-04,12,2.4,26.4,30.9787,0.2353,0.6223,0.6334,0.6334,0.6443,0.6504,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-05,3,2.4,7.2,35.9561,0.2661,0.2831,0.3051,0.3051,0.3051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-06,3,2.4,2.4,16.2692,0.9937,0.9937,0.9937,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-07,12,2.4,26.4,35.6943,0.1541,0.1948,0.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire Android,a:Solitaire|p:Android|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250820,ZUpIY1o2eFJEa1Mw,2025-09-08,9,2.4,14.4,18.3284,0.163,0.1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,e3N1Yl9hZmZ9,2025-07-31,1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-01,2,3.5,7.0,2.0393,0.6648,1.0838,1.1457,1.1457,1.1858,1.2302,1.2387,1.2387,1.2704,1.2707,1.2707,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-02,22,3.5,73.5,26.2983,0.3881,0.4696,0.488,0.5357,0.6442,0.6713,0.6901,0.7427,0.8633,0.9468,1.0741,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-03,29,3.5,91.0,33.5593,0.2888,0.348,0.4143,0.4459,0.4849,0.519,0.5341,0.5577,0.6719,0.7231,0.801,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-04,25,3.5,77.0,30.1004,0.2691,0.2955,0.3053,0.333,0.3514,0.3579,0.376,0.3848,0.4361,0.4697,0.4818,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-05,19,3.5,59.5,46.0336,0.6968,0.8738,0.9604,1.055,1.1047,1.1753,1.2135,1.2416,1.4446,1.6278,1.8332,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-06,18,3.5,56.0,34.0438,0.388,0.456,0.511,0.5545,0.583,0.632,0.6954,0.7572,1.0898,1.2776,1.5539,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-07,10,3.5,35.0,41.3169,0.4171,0.5311,0.5817,0.6775,0.7316,0.7798,0.789,0.7977,1.0593,1.2653,1.3326,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-08,8,3.5,21.0,33.0741,0.5115,0.5692,0.6226,0.6637,0.6677,0.6941,0.6941,0.6941,0.8468,0.9091,0.9413,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-09,10,3.5,31.5,25.291,0.4486,0.4888,0.502,0.5158,0.5457,0.5466,0.5654,0.5987,0.717,0.7671,0.8692,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-10,5,3.5,17.5,27.1195,0.5023,0.6944,0.8092,0.8653,0.9,0.9263,0.9816,1.0376,1.659,1.8092,1.8622,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-11,3,3.5,7.0,23.3199,0.8721,0.9319,0.9899,1.1466,1.1762,1.2301,1.2515,1.318,1.527,1.593,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-12,4,3.5,14.0,16.4557,0.0858,0.1914,0.2351,0.2791,0.3027,0.3046,0.3176,0.3296,0.442,0.442,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-13,1,3.5,3.5,18.1937,0.1747,0.1747,0.1747,0.1747,0.1747,0.1747,0.1747,0.1747,0.1747,0.1747,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-14,4,3.5,14.0,13.7928,0.3937,0.5742,0.6392,0.6619,0.7138,0.7303,0.7421,0.7869,0.8058,0.8708,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-15,3,3.5,10.5,13.3864,0.2871,0.3416,0.3638,0.4013,0.4013,0.4407,0.4882,0.5119,0.5623,0.5623,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-16,2,3.5,7.0,19.7752,0.4661,0.4661,0.4789,0.4908,0.5135,0.5135,0.5459,0.5731,0.7944,1.0227,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-17,1,3.5,3.5,14.5126,0.3107,0.3107,0.3771,0.4705,0.5454,0.6629,0.698,0.7185,0.8182,0.8279,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-18,5,3.5,17.5,14.0397,0.3018,0.3431,0.3875,0.3956,0.3972,0.4073,0.4118,0.4146,0.4961,0.4999,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-19,7,3.5,17.5,20.7427,0.5751,0.6979,0.8001,0.8806,0.9165,0.9402,0.9724,1.0157,1.3112,1.4606,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-20,2,3.5,7.0,12.231,0.219,0.3447,0.5117,0.5117,0.5692,0.5692,0.5843,0.5857,0.7972,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-21,3,3.5,10.5,13.6508,0.2315,0.2879,0.3039,0.3143,0.3285,0.3643,0.3643,0.388,0.4115,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-22,3,3.5,3.5,16.5689,0.5479,0.5734,0.8417,1.192,1.2406,1.7811,2.036,2.036,3.4089,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-23,5,3.5,14.0,15.1919,0.3885,0.4537,0.5302,0.5488,0.5637,0.5673,0.5738,0.5757,0.6193,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-24,5,3.5,17.5,17.3865,0.1599,0.1617,0.1658,0.1786,0.1871,0.1871,0.1871,0.19,0.2012,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-25,5,3.5,17.5,16.7538,0.3968,0.4977,0.6532,0.6973,0.809,0.9468,1.0875,1.109,2.0355,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-26,7,3.5,17.5,20.158,0.3709,0.4081,0.4157,0.4157,0.4157,0.4157,0.4215,0.4335,0.4819,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-27,7,3.5,24.5,27.7435,0.6161,0.6396,0.6506,0.6918,0.6918,0.7196,0.7612,0.7661,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-28,6,3.5,17.5,20.8044,0.4388,0.5237,0.5967,0.6373,0.6582,0.6732,0.7242,0.7376,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-29,6,3.5,21.0,27.3803,0.5436,0.5578,0.5905,0.6164,0.6627,0.6722,0.717,0.7936,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-30,7,3.5,24.5,19.5408,0.7393,0.7645,0.7964,0.8102,0.8446,0.8569,0.8569,0.8649,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-08-31,10,3.5,31.5,41.993,0.7541,0.8967,0.9424,1.007,1.0527,1.1529,1.1863,1.2126,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-01,2,3.5,7.0,17.6886,0.0664,0.0847,0.0847,0.0847,0.0847,0.0847,0.0847,0.0847,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-02,2,3.5,3.5,19.123,0.9432,1.2528,1.2528,1.2528,1.2528,1.2779,1.2779,1.2779,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-03,3,3.5,10.5,28.3443,1.3961,1.7698,1.7698,1.9488,2.1627,2.1627,2.1627,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-04,4,3.5,14.0,19.2126,0.2876,0.4224,0.5355,0.5821,0.6941,0.6941,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-05,5,3.5,17.5,17.1657,0.3205,0.3892,0.4154,0.4379,0.4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-06,5,3.5,17.5,24.4802,0.3062,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-07,3,3.5,10.5,15.3749,0.2733,0.3485,0.3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,LV9UVnNKZTY4WjZW,2025-09-08,4,3.5,14.0,11.5379,0.0879,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-04,18,3.0,48.0,16.7194,0.399,0.406,0.4264,0.4351,0.4558,0.465,0.465,0.465,0.467,0.467,0.4701,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-05,54,3.0,147.0,44.6797,0.3175,0.3261,0.3471,0.359,0.3675,0.3732,0.3734,0.3772,0.4061,0.426,0.4619,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-06,54,3.0,144.0,45.3522,0.3217,0.3506,0.3654,0.3843,0.4017,0.4077,0.4082,0.4105,0.4315,0.455,0.4666,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-07,82,3.0,210.0,68.4317,0.3222,0.3585,0.3866,0.3985,0.4182,0.4268,0.4376,0.4476,0.5447,0.5938,0.6407,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-08,77,3.0,222.0,69.7364,0.2293,0.2558,0.2762,0.2899,0.2965,0.3061,0.3147,0.3192,0.3541,0.3804,0.4334,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-09,68,3.0,174.0,55.1165,0.2703,0.2968,0.3213,0.3334,0.3447,0.3537,0.3599,0.3697,0.4166,0.4522,0.5077,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-10,67,3.0,183.0,72.9891,0.2802,0.2992,0.3082,0.3217,0.339,0.345,0.3493,0.3529,0.3906,0.4135,0.4409,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-11,80,3.0,219.0,88.7017,0.3881,0.4213,0.4371,0.46,0.4705,0.4817,0.493,0.5122,0.5501,0.6136,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-12,74,3.0,210.0,82.569,0.2917,0.3339,0.3599,0.3834,0.3982,0.4226,0.4306,0.4724,0.6243,0.7341,0.0,0.0
Solitaire iOS,a:Solitaire|p:iOS|g:US|ct:CPI|e:MRLevels|t:_|au:_|cf:_|s:appsamurai_int|d:250728,OTlwSkZrSHNEcm01,2025-08-13,57,3.0,153.0,56.3638,0.1956,0.2404,0.2642,0.273,0.286,0.2944,0.2944,0.2982,0.3276,0.408,0.0,0.0
