app,campaign_network,adgroup_id_network,day,installs,ecpi,cost,all_revenue,cohort_ad_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Word Match,WM_US_CPI_FEMALE,WM_US_CPI_FEMALE,2025-02-28,15,0.0,0.0,3.8447,4.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-09-02,14,0.0,0.0,1.2176,0.5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-08-29,14,0.0,0.0,5.7059,3.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-19,14,0.0,0.0,10.3037,31.6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-06-27,14,0.0,0.0,0.7753,5.2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-09-09,12,0.0,0.0,0.8052,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-08-23,12,0.0,0.0,0.8382,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-09-03,12,0.0,0.0,2.9576,0.8046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-18,12,0.0,0.0,11.5189,18.8929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-06-27,12,0.0,0.0,1.0538,8.5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,WM_US_CPI_FEMALE,2025-03-05,12,0.0,0.0,7.5601,4.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-07,12,0.0,0.0,1.0887,1.5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-16,11,0.0,0.0,3.2386,4.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-30,11,0.0,0.0,1.8078,1.4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-09-01,11,0.0,0.0,1.1258,2.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-20,11,0.0,0.0,0.7972,0.5772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-11,10,0.0,0.0,2.8796,2.6437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-24,10,0.0,0.0,1.4176,1.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-27,10,0.0,0.0,2.0322,1.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-22,10,0.0,0.0,0.7497,1.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-23,10,0.0,0.0,0.875,0.3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,174,2025-06-27,10,0.0,0.0,0.6681,6.5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-10,10,0.0,0.0,1.03,1.4171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-25,10,0.0,0.0,2.357,1.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-26,10,0.0,0.0,1.3493,3.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-04,10,0.0,0.0,2.1485,2.2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-19,10,0.0,0.0,0.4988,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-21,10,0.0,0.0,0.2988,0.2752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-05,9,0.0,0.0,2.3696,1.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-08-22,9,0.0,0.0,2.0109,0.6134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-06-28,9,0.0,0.0,7.0242,25.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-17,9,0.0,0.0,7.5702,16.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,989,2025-06-27,9,0.0,0.0,1.2203,9.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-27,9,0.0,0.0,1.4165,1.0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-10,8,0.0,0.0,1.7025,1.6331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-14,8,0.0,0.0,4.1413,3.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-23,8,0.0,0.0,1.6466,2.7186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-24,8,0.0,0.0,1.3524,1.2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-25,8,0.0,0.0,0.769,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-31,8,0.0,0.0,0.5063,2.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-08-27,8,0.0,0.0,3.7145,1.5923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-01,8,0.0,0.0,8.0087,12.4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-06-29,8,0.0,0.0,2.1946,1.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-02,8,0.0,0.0,0.5028,0.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-02,8,0.0,0.0,1.794,1.3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-25,8,0.0,0.0,0.6852,0.8156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-28,8,0.0,0.0,0.4064,0.1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-01-28,7,0.0,0.0,4.8848,4.4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-06,7,0.0,0.0,1.1215,0.9143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-07,7,0.0,0.0,1.2023,0.6635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-26,7,0.0,0.0,1.2536,0.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-29,7,0.0,0.0,0.3198,0.3592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-06-30,7,0.0,0.0,5.8548,10.2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-15,7,0.0,0.0,4.7808,7.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,321,2025-06-27,7,0.0,0.0,0.7797,6.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-12,7,0.0,0.0,3.1724,3.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-20,7,0.0,0.0,0.5984,0.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-21,7,0.0,0.0,0.8145,0.6709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-23,7,0.0,0.0,0.8776,0.6779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-29,7,0.0,0.0,1.6951,2.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-06,7,0.0,0.0,1.8425,2.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-08,7,0.0,0.0,0.5283,1.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-10,7,0.0,0.0,1.6547,1.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-11,7,0.0,0.0,1.5224,0.4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-01-22,6,0.0,0.0,2.337,2.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-01,6,0.0,0.0,3.5339,2.4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-03,6,0.0,0.0,3.5523,1.7022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-08,6,0.0,0.0,1.9307,2.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-09,6,0.0,0.0,2.0528,1.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-13,6,0.0,0.0,0.6249,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-19,6,0.0,0.0,4.201,4.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-20,6,0.0,0.0,1.1956,3.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-22,6,0.0,0.0,2.9646,2.5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-27,6,0.0,0.0,0.4059,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_UK_CPI_A35_FEMALE_SCE,ZmYzYWMxMTA5YWI5NGRmM2JjOWJ8,2025-08-26,6,0.0,0.0,1.0981,0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-06-27,6,0.0,0.0,1.3628,3.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-06-29,6,0.0,0.0,3.1766,13.5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-08-06,6,0.0,0.0,1.7462,14.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-03,6,0.0,0.0,1.0665,1.5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-04,6,0.0,0.0,1.5301,0.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-14,6,0.0,0.0,0.7108,0.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-15,6,0.0,0.0,1.3868,0.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-18,6,0.0,0.0,0.636,1.1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-23,6,0.0,0.0,0.4661,0.0624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-03-01,6,0.0,0.0,0.3634,0.4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-03-04,6,0.0,0.0,0.9183,1.9403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-01-26,5,0.0,0.0,1.6712,1.4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-01-31,5,0.0,0.0,4.0054,4.4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-02,5,0.0,0.0,3.9181,1.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-04,5,0.0,0.0,2.1121,2.6144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-15,5,0.0,0.0,0.4904,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-26,5,0.0,0.0,0.6668,0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farm Block Escape,FBE_CA_CPI_A35_FEMALE_SCE,YWYzYjE2ODNjNGQ2NDM4M2JhYTB8,2025-08-28,5,0.0,0.0,0.2675,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-06-29,5,0.0,0.0,7.5089,12.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-07-19,5,0.0,0.0,2.9738,10.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,321,2025-07-10,5,0.0,0.0,1.1058,2.8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,321,2025-07-26,5,0.0,0.0,2.7724,7.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-05,5,0.0,0.0,1.1264,0.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-06,5,0.0,0.0,1.6724,0.7259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-13,5,0.0,0.0,1.012,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-17,5,0.0,0.0,0.6328,0.2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-27,5,0.0,0.0,1.5884,1.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-01-28,5,0.0,0.0,1.0004,0.5822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-05,5,0.0,0.0,1.5462,0.8715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-15,5,0.0,0.0,0.5247,0.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-16,5,0.0,0.0,0.8814,0.2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-22,5,0.0,0.0,0.2157,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-02-26,5,0.0,0.0,0.4512,0.2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word Match,WM_US_CPI_FEMALE,{sub_id,2025-03-03,5,0.0,0.0,0.3494,0.2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-01-18,4,0.0,0.0,2.4862,13.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-12,4,0.0,0.0,0.932,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-02-21,4,0.0,0.0,2.2553,1.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_MCPE_iOS,ZG5BU2hhUEFyeEE0,2025-03-03,4,0.0,0.0,2.2338,4.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-06,4,0.0,0.0,5.7331,5.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-08,4,0.0,0.0,6.8809,12.8952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,172,2025-07-11,4,0.0,0.0,4.2377,4.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,174,2025-06-28,4,0.0,0.0,0.9087,0.4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,174,2025-06-30,4,0.0,0.0,0.8538,0.8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-01,4,0.0,0.0,7.1891,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-06-28,4,0.0,0.0,1.2275,2.5247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,265,2025-07-06,4,0.0,0.0,2.9309,12.6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,283,2025-06-28,4,0.0,0.0,1.5961,11.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,283,2025-06-30,4,0.0,0.0,4.4919,12.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,283,2025-07-01,4,0.0,0.0,2.2397,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,314,2025-07-02,4,0.0,0.0,0.7875,18.9382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
